100 4 14.6666666667 2.64695092632
200 4 37.1 3.92756788276
400 4 26.9090909091 3.31917496849
800 4 19.7391304348 3.49715716919


100 8 7.925 0.592027697724
200 8 17.8055555556 1.8601158201
400 8 15.1363636364 1.49367620797
800 8 23.8947368421 2.93014680102


100 16 8.66 0.523418901969
200 16 12.6888888889 0.890364936089
400 16 12.74 0.800922937005
800 16 20.44 1.58852004028
