0 0.0123581919355 2
1 0.00623477874008 2
2 5.96046447754e-08 2
3 0.00641559315988 2
4 0.0 2
40 0.116926295384 2
41 0.115336748024 2
42 0.113726544686 2
43 0.112102090347 2
44 0.110472059958 2
45 0.108842887004 2
8 0.145484959504 2
9 0.140907009685 2
137 0.0 2
10 0.00692763775012 2
11 0.0 2
10 0.0492788755312 2
11 0.0424667164124 2
12 0.035558748241 2
13 0.0285657307123 2
14 0.0214924828237 2
15 0.0143648799424 2
192 0.0939197714012 2
18 0.00722278764508 2
19 4.21468485109e-08 2
10 0.125126608985 2
11 0.119706014258 2
12 0.114280988373 2
13 0.10887464509 2
14 0.103517378468 2
15 0.0982539726966 2
10 0.124627649468 2
11 0.119136945285 2
12 0.113649227962 2
13 0.108189808678 2
14 0.102789139164 2
15 0.0974938385789 2
10 0.124630702725 2
11 0.119083500208 2
12 0.113547671428 2
13 0.108050790264 2
14 0.102623429497 2
15 0.0973140358073 2
139 0.146440911853 2
150 0.0298230472911 2
151 0.0223427811155 2
152 0.0148773660624 2
153 0.00742042624678 2
154 0.0 2
150 0.0515949384073 2
160 0.0213212078119 2
155 0.0145829144327 2
156 0.00726428194075 2
157 0.0 2
138 0.0694103905917 2
139 0.0691455385822 2
27 0.0194232702193 2
32 0.0122759230619 2
29 0.00634692455208 2
30 4.21468485109e-08 2
138 0.0716437633968 2
139 0.07086018498 2
27 0.03161417688 2
32 4.21468485109e-08 2
34 0.00569279361796 2
35 0.0 2
40 0.0 2
40 0.00546124682803 2
41 0.0 2
138 0.0976568327476 2
174 0.0157106161391 2
169 0.0112373804144 2
170 0.00554417982909 2
171 7.30004829998e-08 2
40 0.0222011409812 2
41 0.0167998849064 2
42 0.0113095603743 2
43 0.00571261083893 2
44 4.21468485109e-08 2
40 0.0279622640438 2
41 0.0225993366457 2
42 0.0171369541691 2
43 0.0115582701759 2
44 0.0058544084398 2
45 0.0 2
138 0.0903647842603 2
139 0.0859171091825 2
32 0.0850551410976 2
33 0.0824153055689 2
46 0.0125366882445 2
48 5.96046447754e-08 2
192 0.163005422265 2
179 0.0044819426148 2
178 0.0 2
192 0.161838691068 2
179 0.0 2
192 0.160706457449 2
179 0.00439218668513 2
180 4.21468485109e-08 2
34 0.0942273689214 2
35 0.0939378036299 2
49 0.0281631736927 2
50 0.0214394607134 2
51 0.0144943458365 2
52 0.00734397719153 2
34 0.11170836079 2
49 0.0589104799959 2
50 0.0522813435531 2
51 0.0454098437767 2
52 0.0383151405989 2
53 0.0310090187873 2
14 0.139959630109 2
15 0.135388827156 2
16 0.13094445832 2
17 0.126661695798 2
21 0.126204845073 2
60 0.00828002039047 2
10 0.139550827644 2
11 0.136840430349 2
12 0.134232482368 2
13 0.131739257919 2
14 0.12939810423 2
15 0.127240054576 2
192 0.0 2
192 0.0166319917772 2
193 0.0124957784678 2
194 0.0083383595484 2
195 0.00417114779687 2
196 0.0 2
192 0.0207511536319 2
193 0.0166325309918 2
194 0.0124884598612 2
195 0.008330052411 2
196 0.00416325748755 2
197 0.0 2
34 0.148115562915 2
60 0.122479305497 2
61 0.122375968614 2
198 4.21468485109e-08 2
10 0.0949648267227 2
11 0.09474135485 2
66 0.0373341916899 2
67 0.0294935380235 2
68 0.0218099686983 2
69 0.0143104522703 2
10 0.0964428044309 2
66 0.0440510458662 2
67 0.0362268857059 2
68 0.028557057068 2
69 0.0210682012068 2
70 0.0137932838427 2
0 0.114944687643 2
1 0.113399066469 2
2 0.112110958172 2
80 4.21468485109e-08 2
0 0.115788150028 2
1 0.114381824583 2
2 0.113237639051 2
80 0.00410368427794 2
81 0.0 2
138 0.149907253293 2
139 0.146425997665 2
27 0.145803354356 2
28 0.142220823855 2
29 0.138931415646 2
30 0.135958331113 2
37 0.0930035102089 2
38 0.0929641494305 2
98 0.0168116963866 2
99 0.0112883053412 2
100 0.00567017799575 2
101 4.21468485109e-08 2
138 0.176878917422 2
139 0.172835940523 2
150 0.0995007327001 2
151 0.0991381436187 2
115 0.00381661906113 2
116 4.21468485109e-08 2
40 0.116868206858 2
41 0.115153556349 2
42 0.113425985033 2
43 0.111715902687 2
44 0.110036271276 2
45 0.108429023458 2
0 0.0123581919355 2
1 0.00623477874008 2
2 5.96046447754e-08 2
129 0.265477371009 2
3 0.00641559315988 2
4 0.0 2
0 0.176195441233 2
1 0.172124986 2
2 0.167945848562 2
21 0.149170529865 2
22 0.147092175091 2
23 0.145180464552 2
129 0.145952388941 2
8 0.145484959504 2
9 0.140907009685 2
137 0.0 2
11 0.0 2
11 0.0424667164124 2
12 0.035558748241 2
13 0.0285657307123 2
14 0.0214924828237 2
15 0.0143648799424 2
16 0.00719600658503 2
194 0.0954640386261 2
193 0.0946344033854 2
192 0.0939197714012 2
18 0.00722278764508 2
19 4.21468485109e-08 2
11 0.119706014258 2
12 0.114280988373 2
13 0.10887464509 2
14 0.103517378468 2
15 0.0982539726966 2
16 0.0931253172653 2
11 0.119136945285 2
12 0.113649227962 2
13 0.108189808678 2
14 0.102789139164 2
15 0.0974938385789 2
16 0.0923479781122 2
11 0.119083500208 2
12 0.113547671428 2
13 0.108050790264 2
14 0.102623429497 2
15 0.0973140358073 2
16 0.0921698018618 2
129 0.149744856444 2
139 0.146440911853 2
150 0.0298230472911 2
151 0.0223427811155 2
152 0.0148773660624 2
153 0.00742042624678 2
129 0.150701743953 2
150 0.0515949384073 2
160 0.0213212078119 2
155 0.0145829144327 2
156 0.00726428194075 2
157 0.0 2
129 0.131437996923 2
138 0.0694103905917 2
139 0.0691455385822 2
27 0.0194232702193 2
32 0.0122759230619 2
29 0.00634692455208 2
129 0.128474052773 2
138 0.0716437633968 2
139 0.07086018498 2
27 0.03161417688 2
32 4.21468485109e-08 2
11 0.198306740307 2
12 0.194034651624 2
13 0.18987228781 2
14 0.185832340579 2
15 0.181950088417 2
16 0.178246859707 2
11 0.204890464615 2
12 0.200377880562 2
13 0.195991763475 2
14 0.191745690362 2
15 0.187677007989 2
16 0.183811389049 2
11 0.205512942661 2
12 0.200959267252 2
13 0.196535663397 2
14 0.192255980992 2
15 0.188158012714 2
16 0.184268317589 2
129 0.179604420881 2
138 0.0976568327476 2
174 0.0157106161391 2
169 0.0112373804144 2
170 0.00554417982909 2
171 7.30004829998e-08 2
11 0.206060808709 2
12 0.201393567411 2
13 0.196867848831 2
14 0.192498509082 2
15 0.188324773696 2
16 0.1843759774 2
11 0.205847852847 2
12 0.201145630676 2
13 0.196588974364 2
14 0.192193135758 2
15 0.187997849849 2
16 0.184033424802 2
129 0.154133292755 2
138 0.0903647842603 2
139 0.0859171091825 2
32 0.0850551410976 2
33 0.0824153055689 2
46 0.0125366882445 2
192 0.163005422265 2
179 0.0044819426148 2
178 0.0 2
192 0.161838691068 2
179 0.0 2
192 0.160706457449 2
179 0.00439218668513 2
180 4.21468485109e-08 2
0 0.210080415942 2
1 0.205070569616 2
2 0.199917981645 2
17 0.197421201005 2
21 0.156506758826 2
22 0.154412305 2
0 0.215401891519 2
1 0.210549787554 2
2 0.205539311902 2
16 0.201917533765 2
17 0.19756877181 2
21 0.147831723087 2
11 0.154128611944 2
12 0.149362962235 2
13 0.144631979075 2
14 0.139959630109 2
15 0.135388827156 2
16 0.13094445832 2
11 0.136840430349 2
12 0.134232482368 2
13 0.131739257919 2
14 0.12939810423 2
15 0.127240054576 2
16 0.125284173229 2
192 0.0 2
196 0.0 2
196 0.00416325748755 2
197 0.0 2
11 0.251383599823 2
12 0.2476966365 2
13 0.24403626345 2
14 0.240414063042 2
15 0.236860853458 2
16 0.233385148853 2
11 0.09474135485 2
66 0.0373341916899 2
67 0.0294935380235 2
